NAME,S1901_C01_001E,S1901_C01_013E
ZCTA5 31216,6121,72391
ZCTA5 57470,27,72389
ZCTA5 68792,193,72388
ZCTA5 22830,847,72382
ZCTA5 92086,532,72378
ZCTA5 92371,5436,72375
ZCTA5 95427,200,72372
ZCTA5 70507,6826,72370
ZCTA5 18352,409,72370
ZCTA5 21202,9865,72366
ZCTA5 35661,6932,72364
ZCTA5 26149,844,72364
ZCTA5 50456,737,72364
ZCTA5 62894,408,72361
ZCTA5 54930,734,72358
ZCTA5 54656,7113,72357
ZCTA5 29448,792,72357
ZCTA5 13746,736,72357
ZCTA5 48469,623,72357
ZCTA5 43524,444,72355
ZCTA5 05829,822,72353
ZCTA5 19503,567,72353
ZCTA5 46941,484,72352
ZCTA5 52237,547,72351
ZCTA5 30575,467,72348
ZCTA5 97361,3985,72346
ZCTA5 63471,293,72345
ZCTA5 54667,1897,72344
ZCTA5 76364,79,72344
ZCTA5 47353,2137,72343
ZCTA5 54876,782,72342
ZCTA5 68901,10614,72341
ZCTA5 24381,1462,72341
ZCTA5 75092,10849,72340
ZCTA5 97867,368,72340
ZCTA5 13332,1023,72338
ZCTA5 56742,355,72338
ZCTA5 56113,90,72337
ZCTA5 33184,6126,72334
ZCTA5 49881,171,72330
ZCTA5 56172,1392,72328
ZCTA5 61448,1399,72326
ZCTA5 84739,194,72322
ZCTA5 47711,13420,72319
ZCTA5 14041,73,72314
ZCTA5 77080,14984,72313
ZCTA5 50449,348,72312
ZCTA5 21207,19066,72311
ZCTA5 46310,5269,72310
ZCTA5 47247,71,72310
ZCTA5 69028,356,72309
ZCTA5 17551,4200,72308
ZCTA5 88132,85,72308
ZCTA5 62417,1269,72305
ZCTA5 93242,1105,72305
ZCTA5 64476,129,72305
ZCTA5 56292,208,72302
ZCTA5 61730,155,72302
ZCTA5 53901,6213,72298
ZCTA5 37035,1505,72298
ZCTA5 61319,537,72298
ZCTA5 62601,123,72298
ZCTA5 95485,1131,72295
ZCTA5 19963,8479,72294
ZCTA5 43430,1886,72293
ZCTA5 60969,23,72291
ZCTA5 63432,233,72289
ZCTA5 16333,121,72287
ZCTA5 43318,1635,72283
ZCTA5 24072,415,72280
ZCTA5 59477,121,72280
ZCTA5 07503,5476,72279
ZCTA5 36262,498,72276
ZCTA5 29062,61,72275
ZCTA5 98405,9882,72268
ZCTA5 38044,281,72266
ZCTA5 17313,4624,72264
ZCTA5 34291,2332,72264
ZCTA5 05034,104,72263
ZCTA5 58353,68,72263
ZCTA5 53222,11149,72262
ZCTA5 61610,2257,72262
ZCTA5 29365,3833,72259
ZCTA5 64422,190,72259
ZCTA5 99689,221,72258
ZCTA5 27583,2668,72253
ZCTA5 49078,3689,72252
ZCTA5 53546,12585,72248
ZCTA5 57107,4130,72247
ZCTA5 13309,2435,72247
ZCTA5 81220,53,72247
ZCTA5 26170,2233,72246
ZCTA5 87044,77,72244
ZCTA5 13672,180,72237
ZCTA5 62323,82,72237
ZCTA5 02908,13431,72225
ZCTA5 31569,2145,72222
ZCTA5 61051,641,72220
ZCTA5 73743,25,72220
ZCTA5 44691,18705,72216
ZCTA5 70058,13844,72216
ZCTA5 47325,239,72210
ZCTA5 99703,1964,72209
ZCTA5 87507,18550,72207
ZCTA5 15081,151,72207
ZCTA5 43003,1162,72204
ZCTA5 47023,698,72203
ZCTA5 54923,3612,72198
ZCTA5 42320,3320,72198
ZCTA5 59446,209,72198
ZCTA5 79036,1790,72197
ZCTA5 15065,5088,72187
ZCTA5 47527,835,72183
ZCTA5 42159,702,72179
ZCTA5 13744,458,72178
ZCTA5 73832,428,72177
ZCTA5 80812,101,72175
ZCTA5 12095,4980,72171
ZCTA5 30552,694,72167
ZCTA5 65043,3978,72166
ZCTA5 59472,290,72166
ZCTA5 21669,58,72164
ZCTA5 23866,827,72163
ZCTA5 38606,5299,72160
ZCTA5 17244,840,72155
ZCTA5 47150,18828,72153
ZCTA5 56256,1196,72153
ZCTA5 45862,663,72152
ZCTA5 39145,2101,72149
ZCTA5 37353,1891,72148
ZCTA5 47459,1462,72148
ZCTA5 16938,352,72147
ZCTA5 67212,18043,72145
ZCTA5 14723,441,72145
ZCTA5 15202,9899,72144
ZCTA5 41740,322,72144
ZCTA5 69030,111,72144
ZCTA5 67124,3092,72143
ZCTA5 30565,1767,72141
ZCTA5 62627,426,72141
ZCTA5 75681,1045,72137
ZCTA5 84061,168,72136
ZCTA5 03465,729,72132
ZCTA5 34215,299,72132
ZCTA5 18083,136,72132
ZCTA5 33322,17901,72128
ZCTA5 44092,7697,72126
ZCTA5 28766,433,72125
ZCTA5 67601,9831,72122
ZCTA5 56230,304,72121
ZCTA5 79010,118,72120
ZCTA5 97632,531,72119
ZCTA5 51639,360,72118
ZCTA5 68455,215,72118
ZCTA5 99546,51,72118
ZCTA5 83805,3230,72116
ZCTA5 33901,9036,72115
ZCTA5 34610,5216,72114
ZCTA5 67801,9832,72111
ZCTA5 14527,4809,72110
ZCTA5 16872,410,72110
ZCTA5 16224,446,72107
ZCTA5 18211,471,72106
ZCTA5 56243,709,72105
ZCTA5 58054,1275,72103
ZCTA5 23898,821,72103
ZCTA5 99921,827,72102
ZCTA5 68341,445,72101
ZCTA5 04932,523,72100
ZCTA5 35906,3746,72099
ZCTA5 66501,121,72098
ZCTA5 60164,6920,72097
ZCTA5 32147,150,72096
ZCTA5 63621,624,72095
ZCTA5 97435,934,72094
ZCTA5 54616,994,72091
ZCTA5 70647,3546,72088
ZCTA5 50479,284,72088
ZCTA5 46229,11683,72085
ZCTA5 54824,1018,72085
ZCTA5 39443,7795,72080
ZCTA5 16929,956,72080
ZCTA5 30233,8167,72077
ZCTA5 97722,25,72076
ZCTA5 78566,5246,72069
ZCTA5 76053,10878,72066
ZCTA5 20712,4374,72064
ZCTA5 81092,354,72064
ZCTA5 43553,97,72062
ZCTA5 59860,4447,72060
ZCTA5 14012,923,72058
ZCTA5 76006,11809,72057
ZCTA5 21778,390,72053
ZCTA5 49004,6830,72050
ZCTA5 30145,3224,72050
ZCTA5 05743,1495,72049
ZCTA5 48655,2321,72046
ZCTA5 61028,936,72044
ZCTA5 52042,619,72044
ZCTA5 50837,149,72041
ZCTA5 15349,634,72040
ZCTA5 29127,3375,72039
ZCTA5 54838,476,72038
ZCTA5 02838,1255,72037
ZCTA5 08638,8081,72035
ZCTA5 50665,1159,72033
ZCTA5 77865,779,72032
ZCTA5 99152,55,72031
ZCTA5 75476,469,72029
ZCTA5 37020,2222,72023
ZCTA5 80729,255,72022
ZCTA5 54629,1131,72020
ZCTA5 18403,2786,72016
ZCTA5 61465,550,72016
ZCTA5 14724,844,72014
ZCTA5 62031,284,72012
ZCTA5 49614,1127,72006
ZCTA5 72761,7669,72002
ZCTA5 56207,99,72001
ZCTA5 54452,8608,72000
ZCTA5 32703,19623,71996
ZCTA5 46368,15178,71996
ZCTA5 40475,23722,71993
ZCTA5 52165,418,71992
ZCTA5 48080,10850,71991
ZCTA5 27850,3387,71990
ZCTA5 47997,62,71989
ZCTA5 61842,1064,71986
ZCTA5 95231,808,71984
ZCTA5 54601,20418,71981
ZCTA5 13753,1729,71980
ZCTA5 50533,1691,71980
ZCTA5 83217,335,71980
ZCTA5 59419,54,71980
ZCTA5 93274,21459,71979
ZCTA5 93905,13227,71979
ZCTA5 81328,1693,71979
ZCTA5 88352,1559,71978
ZCTA5 05734,550,71977
ZCTA5 81433,284,71977
ZCTA5 74834,3046,71976
ZCTA5 84754,1427,71975
ZCTA5 28709,1128,71970
ZCTA5 69029,159,71970
ZCTA5 36439,163,71969
ZCTA5 54726,705,71967
ZCTA5 54517,60,71965
ZCTA5 50601,1035,71963
ZCTA5 61021,8889,71961
ZCTA5 58220,995,71960
ZCTA5 04679,647,71959
ZCTA5 17855,340,71957
ZCTA5 80734,1260,71952
ZCTA5 16249,812,71952
ZCTA5 52209,440,71952
ZCTA5 75860,1698,71946
ZCTA5 86343,43,71944
ZCTA5 76567,3628,71938
ZCTA5 30607,3963,71936
ZCTA5 52141,572,71936
ZCTA5 89032,14323,71930
ZCTA5 50859,282,71929
ZCTA5 05826,366,71928
ZCTA5 80733,231,71928
ZCTA5 56001,19126,71924
ZCTA5 68381,53,71923
ZCTA5 50136,184,71920
ZCTA5 48722,1248,71914
ZCTA5 75789,2926,71913
ZCTA5 58244,31,71913
ZCTA5 67876,580,71911
ZCTA5 50277,172,71910
ZCTA5 95828,17629,71909
ZCTA5 95563,298,71909
ZCTA5 13345,68,71909
ZCTA5 64438,68,71909
ZCTA5 66835,479,71904
ZCTA5 76009,6363,71902
ZCTA5 72938,445,71902
ZCTA5 27332,11606,71900
ZCTA5 67065,113,71899
ZCTA5 83850,840,71893
ZCTA5 78235,663,71893
ZCTA5 45368,1946,71891
ZCTA5 41002,1006,71888
ZCTA5 16334,156,71884
ZCTA5 91205,14052,71879
ZCTA5 23038,672,71878
ZCTA5 12176,129,71878
ZCTA5 49067,1684,71876
ZCTA5 23138,333,71873
ZCTA5 52142,648,71872
ZCTA5 14806,855,71860
ZCTA5 56289,307,71860
ZCTA5 39465,7650,71859
ZCTA5 31550,306,71857
ZCTA5 31905,3563,71855
ZCTA5 68801,10902,71852
ZCTA5 63701,14614,71851
ZCTA5 08066,3839,71851
ZCTA5 46777,2557,71849
ZCTA5 48876,1639,71848
ZCTA5 03576,1360,71845
ZCTA5 75143,5340,71843
ZCTA5 75558,743,71843
ZCTA5 91502,5181,71841
ZCTA5 70591,1579,71840
ZCTA5 81146,356,71839
ZCTA5 77014,11505,71837
ZCTA5 73458,382,71835
ZCTA5 60964,1910,71834
ZCTA5 75706,3089,71832
ZCTA5 92308,13753,71830
ZCTA5 47454,3019,71830
ZCTA5 35544,311,71830
ZCTA5 32087,1386,71829
ZCTA5 56684,107,71828
ZCTA5 87109,18211,71827
ZCTA5 53965,4755,71826
ZCTA5 60501,3480,71825
ZCTA5 74036,2587,71823
ZCTA5 90723,14156,71819
ZCTA5 38804,6686,71818
ZCTA5 38947,267,71818
ZCTA5 03886,775,71813
ZCTA5 75959,300,71813
ZCTA5 58645,112,71813
ZCTA5 33570,9788,71811
ZCTA5 54460,986,71811
ZCTA5 15226,6404,71810
ZCTA5 32714,15224,71809
ZCTA5 51563,299,71808
ZCTA5 30289,13,71808
ZCTA5 39114,3780,71807
ZCTA5 84770,15864,71802
ZCTA5 83255,486,71801
ZCTA5 97322,13743,71799
ZCTA5 65336,2600,71799
ZCTA5 63469,470,71797
ZCTA5 14505,2132,71796
ZCTA5 67752,653,71795
ZCTA5 28711,5750,71794
ZCTA5 98612,1332,71792
ZCTA5 36861,1201,71790
ZCTA5 42327,1600,71788
ZCTA5 73047,1341,71788
ZCTA5 67545,78,71786
ZCTA5 82930,5699,71782
ZCTA5 04250,1841,71780
ZCTA5 70531,755,71780
ZCTA5 30340,10047,71777
ZCTA5 29511,2130,71777
ZCTA5 89027,8182,71776
ZCTA5 66076,847,71776
ZCTA5 72648,167,71775
ZCTA5 76209,9607,71774
ZCTA5 84312,1523,71771
ZCTA5 95634,1720,71765
ZCTA5 67861,805,71761
ZCTA5 48893,1988,71760
ZCTA5 62977,246,71758
ZCTA5 80012,18867,71751
ZCTA5 78003,3712,71750
ZCTA5 04064,4862,71748
ZCTA5 66732,80,71748
ZCTA5 73018,8028,71741
ZCTA5 67483,193,71741
ZCTA5 76116,22025,71739
ZCTA5 38849,1989,71739
ZCTA5 68624,357,71737
ZCTA5 85365,19734,71736
ZCTA5 81236,660,71735
ZCTA5 54159,563,71734
ZCTA5 54405,1002,71731
ZCTA5 32724,14929,71730
ZCTA5 42740,921,71730
ZCTA5 31331,3267,71728
ZCTA5 54612,1943,71724
ZCTA5 38582,700,71722
ZCTA5 73730,306,71721
ZCTA5 43768,164,71720
ZCTA5 23306,411,71715
ZCTA5 27954,2810,71714
ZCTA5 51463,237,71712
ZCTA5 20629,208,71712
ZCTA5 34609,16170,71711
ZCTA5 95991,14200,71707
ZCTA5 43449,3467,71707
ZCTA5 76559,2170,71707
ZCTA5 56043,191,71705
ZCTA5 58561,471,71704
ZCTA5 83523,339,71704
ZCTA5 55787,277,71699
ZCTA5 68510,9115,71698
ZCTA5 30528,9343,71697
ZCTA5 62871,222,71697
ZCTA5 66515,122,71694
ZCTA5 50543,609,71693
ZCTA5 65766,40,71693
ZCTA5 68866,413,71692
ZCTA5 77623,262,71692
ZCTA5 12801,6518,71689
ZCTA5 50436,2212,71689
ZCTA5 61882,284,71689
ZCTA5 23919,1099,71688
ZCTA5 59002,76,71688
ZCTA5 52040,2418,71686
ZCTA5 41216,516,71683
ZCTA5 45644,1987,71682
ZCTA5 64024,5732,71679
ZCTA5 99131,117,71678
ZCTA5 15428,745,71677
ZCTA5 54864,549,71677
ZCTA5 67058,884,71670
ZCTA5 48611,2637,71669
ZCTA5 99918,115,71667
ZCTA5 80819,409,71664
ZCTA5 56363,72,71664
ZCTA5 54216,2662,71662
ZCTA5 61064,1708,71662
ZCTA5 23418,361,71662
ZCTA5 23666,21885,71661
ZCTA5 99122,1722,71660
ZCTA5 67013,1346,71660
ZCTA5 14136,2035,71658
ZCTA5 51334,2871,71656
ZCTA5 81121,150,71656
ZCTA5 59631,123,71654
ZCTA5 65020,5637,71649
ZCTA5 70339,2076,71649
ZCTA5 26691,192,71648
ZCTA5 28806,17280,71646
ZCTA5 24437,552,71645
ZCTA5 83228,251,71644
ZCTA5 44865,1072,71643
ZCTA5 84056,1022,71641
ZCTA5 32303,20933,71639
ZCTA5 01053,588,71639
ZCTA5 56295,112,71638
ZCTA5 79772,3445,71636
ZCTA5 50448,341,71634
ZCTA5 94590,14534,71632
ZCTA5 12174,213,71628
ZCTA5 39117,3494,71625
ZCTA5 29014,577,71623
ZCTA5 99180,433,71623
ZCTA5 79938,24132,71619
ZCTA5 64056,5798,71619
ZCTA5 15697,1350,71616
ZCTA5 16443,461,71616
ZCTA5 68061,951,71615
ZCTA5 63431,127,71613
ZCTA5 27024,1239,71612
ZCTA5 80825,205,71610
ZCTA5 27884,461,71609
ZCTA5 62241,355,71609
ZCTA5 99755,108,71609
ZCTA5 28128,2779,71606
ZCTA5 65286,33,71606
ZCTA5 66440,799,71605
ZCTA5 43202,8889,71603
ZCTA5 56285,480,71603
ZCTA5 43567,4969,71602
ZCTA5 85701,2750,71602
ZCTA5 50583,1190,71602
ZCTA5 17228,411,71602
ZCTA5 45172,95,71593
ZCTA5 44231,3445,71589
ZCTA5 30680,15312,71588
ZCTA5 75662,8723,71586
ZCTA5 37664,12286,71585
ZCTA5 56155,217,71581
ZCTA5 62325,161,71580
ZCTA5 83221,9203,71577
ZCTA5 61423,266,71577
ZCTA5 33309,13517,71576
ZCTA5 59450,244,71573
ZCTA5 30511,1171,71570
ZCTA5 83619,2971,71567
ZCTA5 90220,13336,71566
ZCTA5 74070,5685,71564
ZCTA5 15559,720,71562
ZCTA5 35062,3267,71558
ZCTA5 98847,698,71557
ZCTA5 43623,8933,71556
ZCTA5 50022,3808,71556
ZCTA5 14708,74,71551
ZCTA5 44484,9155,71549
ZCTA5 47906,25531,71548
ZCTA5 47339,208,71544
ZCTA5 75934,72,71543
ZCTA5 35042,2185,71539
ZCTA5 50591,181,71539
ZCTA5 19733,51,71539
ZCTA5 19802,10328,71538
ZCTA5 30281,26514,71537
ZCTA5 16728,14,71536
ZCTA5 12780,899,71533
ZCTA5 53061,2176,71532
ZCTA5 99349,2642,71529
ZCTA5 98537,942,71528
ZCTA5 45858,1038,71527
ZCTA5 50148,222,71527
ZCTA5 70422,4878,71526
ZCTA5 33782,9273,71525
ZCTA5 76932,1176,71525
ZCTA5 55939,774,71525
ZCTA5 85119,11442,71524
ZCTA5 81630,380,71523
ZCTA5 23310,1859,71520
ZCTA5 52404,16811,71519
ZCTA5 32966,8559,71516
ZCTA5 30523,5069,71511
ZCTA5 62257,994,71510
ZCTA5 78107,218,71509
ZCTA5 50424,680,71508
ZCTA5 56211,198,71506
ZCTA5 63626,477,71504
ZCTA5 96111,68,71504
ZCTA5 53091,839,71502
ZCTA5 82325,454,71502
ZCTA5 18216,459,71501
ZCTA5 05832,495,71498
ZCTA5 44813,3227,71497
ZCTA5 69127,331,71495
ZCTA5 87123,17889,71489
ZCTA5 42441,523,71489
ZCTA5 56484,1355,71485
ZCTA5 53968,944,71485
ZCTA5 80737,657,71485
ZCTA5 36092,8068,71481
ZCTA5 17268,11652,71479
ZCTA5 98409,11116,71478
ZCTA5 65018,2920,71478
ZCTA5 65771,547,71475
ZCTA5 50542,355,71470
ZCTA5 36853,3454,71466
ZCTA5 11368,28163,71465
ZCTA5 64465,1626,71464
ZCTA5 68883,1044,71461
ZCTA5 46825,12779,71460
ZCTA5 59344,164,71460
ZCTA5 49441,14531,71456
ZCTA5 45628,2131,71452
ZCTA5 40077,237,71452
ZCTA5 64037,2286,71451
ZCTA5 57213,302,71451
ZCTA5 62551,313,71447
ZCTA5 66846,1342,71445
ZCTA5 50833,880,71445
ZCTA5 60162,2751,71442
ZCTA5 17016,472,71441
ZCTA5 17740,4856,71436
ZCTA5 47368,934,71435
ZCTA5 73067,855,71435
ZCTA5 64648,652,71435
ZCTA5 54971,4369,71434
ZCTA5 23833,988,71429
ZCTA5 30461,6111,71428
ZCTA5 48198,15791,71426
ZCTA5 01020,13109,71422
ZCTA5 04578,2052,71421
ZCTA5 81648,932,71421
ZCTA5 93225,2024,71420
ZCTA5 67522,780,71419
ZCTA5 28018,1795,71418
ZCTA5 18850,860,71417
ZCTA5 57442,802,71417
ZCTA5 78240,23502,71414
ZCTA5 43107,1300,71409
ZCTA5 33603,8753,71405
ZCTA5 37801,10785,71403
ZCTA5 51531,284,71399
ZCTA5 80907,12516,71398
ZCTA5 48014,1668,71398
ZCTA5 49103,3823,71397
ZCTA5 24350,521,71396
ZCTA5 18623,1058,71395
ZCTA5 52162,1193,71394
ZCTA5 36736,413,71389
ZCTA5 22738,517,71385
ZCTA5 93518,380,71385
ZCTA5 65618,40,71383
ZCTA5 30413,646,71382
ZCTA5 48075,9126,71377
ZCTA5 37902,1590,71376
ZCTA5 85204,22969,71375
ZCTA5 16001,17616,71375
ZCTA5 14098,1173,71373
ZCTA5 17925,121,71373
ZCTA5 79936,34755,71372
ZCTA5 83327,357,71372
ZCTA5 75976,267,71371
ZCTA5 08031,4491,71368
ZCTA5 48423,14068,71367
ZCTA5 53541,387,71366
ZCTA5 67334,25,71364
ZCTA5 54433,759,71360
ZCTA5 12883,2277,71357
ZCTA5 21640,536,71357
ZCTA5 35463,727,71356
ZCTA5 82725,96,71355
ZCTA5 39662,425,71353
ZCTA5 15952,552,71351
ZCTA5 85354,2436,71350
ZCTA5 84047,13909,71348
ZCTA5 68701,12790,71348
ZCTA5 62959,11449,71347
ZCTA5 79018,133,71341
ZCTA5 49715,1396,71340
ZCTA5 16930,462,71340
ZCTA5 90062,10112,71338
ZCTA5 67871,2084,71337
ZCTA5 84757,620,71337
ZCTA5 33426,9760,71335
ZCTA5 84624,1932,71334
ZCTA5 57455,51,71333
ZCTA5 14533,933,71329
ZCTA5 32701,10808,71326
ZCTA5 32466,1808,71323
ZCTA5 44455,864,71323
ZCTA5 46562,1978,71322
ZCTA5 73851,32,71322
ZCTA5 88424,18,71322
ZCTA5 28625,15867,71321
ZCTA5 39073,7757,71320
ZCTA5 19931,181,71320
ZCTA5 60471,5365,71319
ZCTA5 13739,374,71319
ZCTA5 70373,2301,71315
ZCTA5 49457,3831,71314
ZCTA5 76448,2004,71311
ZCTA5 48472,692,71309
ZCTA5 29146,511,71307
ZCTA5 95501,9766,71301
ZCTA5 58646,498,71299
ZCTA5 80938,122,71299
ZCTA5 45362,504,71297
ZCTA5 14740,440,71294
ZCTA5 75669,337,71289
ZCTA5 67208,7502,71288
ZCTA5 56637,81,71288
ZCTA5 75146,7089,71285
ZCTA5 28662,116,71285
ZCTA5 12430,698,71284
ZCTA5 62314,273,71284
ZCTA5 67738,219,71284
ZCTA5 71653,1707,71281
ZCTA5 46171,740,71280
ZCTA5 58723,85,71279
ZCTA5 89883,1746,71278
ZCTA5 56023,248,71277
ZCTA5 12857,282,71275
ZCTA5 18840,4477,71270
ZCTA5 84779,238,71269
ZCTA5 62947,185,71269
ZCTA5 57553,39,71269
ZCTA5 47385,740,71267
ZCTA5 17309,901,71266
ZCTA5 67869,608,71266
ZCTA5 21632,2496,71261
ZCTA5 28773,1269,71261
ZCTA5 19050,11225,71259
ZCTA5 51465,302,71258
ZCTA5 68863,536,71257
ZCTA5 02898,500,71256
ZCTA5 37809,916,71254
ZCTA5 48429,3755,71247
ZCTA5 26812,639,71247
ZCTA5 47715,12910,71243
ZCTA5 89047,82,71243
ZCTA5 61542,1436,71237
ZCTA5 47933,11554,71236
ZCTA5 75482,9336,71235
ZCTA5 46798,544,71232
ZCTA5 67737,248,71232
ZCTA5 75651,917,71231
ZCTA5 56110,707,71230
ZCTA5 73949,749,71229
ZCTA5 61025,2092,71228
ZCTA5 41086,943,71227
ZCTA5 61310,1592,71225
ZCTA5 75965,7642,71223
ZCTA5 56646,185,71221
ZCTA5 16510,9982,71220
ZCTA5 62454,3991,71220
ZCTA5 67877,820,71220
ZCTA5 15647,159,71220
ZCTA5 19904,14739,71219
ZCTA5 73844,111,71216
ZCTA5 46379,79,71214
ZCTA5 24093,43,71212
ZCTA5 81625,4997,71210
ZCTA5 54435,822,71209
ZCTA5 17758,397,71207
ZCTA5 47240,8540,71206
ZCTA5 95445,968,71206
ZCTA5 97415,6462,71205
ZCTA5 71032,997,71204
ZCTA5 46554,1925,71201
ZCTA5 65706,6330,71200
ZCTA5 02163,473,71193
ZCTA5 58351,150,71193
ZCTA5 13903,7878,71190
ZCTA5 08328,657,71187
ZCTA5 98592,731,71186
ZCTA5 68745,657,71182
ZCTA5 47995,661,71180
ZCTA5 23110,318,71180
ZCTA5 66524,866,71179
ZCTA5 16680,138,71176
ZCTA5 38611,6198,71174
ZCTA5 34731,6983,71172
ZCTA5 13028,409,71172
ZCTA5 64623,134,71171
ZCTA5 33484,14456,71170
ZCTA5 88434,144,71169
ZCTA5 62803,460,71163
ZCTA5 55954,555,71161
ZCTA5 97362,1540,71160
ZCTA5 50480,297,71160
ZCTA5 02836,78,71158
ZCTA5 56228,418,71154
ZCTA5 77075,13398,71152
ZCTA5 26150,2446,71152
ZCTA5 48476,145,71152
ZCTA5 67834,358,71149
ZCTA5 43158,137,71149
ZCTA5 65347,372,71148
ZCTA5 66424,187,71148
ZCTA5 85373,9212,71146
ZCTA5 49601,9002,71146
ZCTA5 14471,1045,71142
ZCTA5 38801,11715,71139
ZCTA5 45159,1381,71139
ZCTA5 15357,602,71138
ZCTA5 68627,323,71134
ZCTA5 84080,107,71132
ZCTA5 57006,9911,71131
ZCTA5 15534,383,71131
ZCTA5 52337,331,71131
ZCTA5 35652,3653,71130
ZCTA5 95488,113,71130
ZCTA5 56131,920,71125
ZCTA5 84622,523,71125
ZCTA5 04481,208,71124
ZCTA5 97801,7247,71122
ZCTA5 36205,339,71122
ZCTA5 73647,179,71120
ZCTA5 78558,239,71119
ZCTA5 42171,2499,71114
ZCTA5 63440,480,71112
ZCTA5 57424,61,71110
ZCTA5 77871,1362,71108
ZCTA5 17777,2884,71107
ZCTA5 46763,664,71107
ZCTA5 83101,1423,71106
ZCTA5 54161,1142,71105
ZCTA5 11233,31811,71104
ZCTA5 60803,9161,71104
ZCTA5 39356,216,71103
ZCTA5 54135,1038,71102
ZCTA5 52639,763,71101
ZCTA5 27050,1794,71099
ZCTA5 33130,15856,71092
ZCTA5 29472,2918,71088
ZCTA5 95619,2555,71086
ZCTA5 68733,458,71077
ZCTA5 50222,180,71074
ZCTA5 77868,5133,71066
ZCTA5 56633,1916,71064
ZCTA5 72768,452,71062
ZCTA5 27923,284,71061
ZCTA5 91733,10868,71060
ZCTA5 90262,15254,71059
ZCTA5 17814,1830,71059
ZCTA5 30072,395,71058
ZCTA5 42024,461,71054
ZCTA5 69101,12179,71051
ZCTA5 10029,31485,71046
ZCTA5 92507,16843,71043
ZCTA5 19947,6659,71040
ZCTA5 36280,1621,71038
ZCTA5 52045,1009,71034
ZCTA5 56510,987,71034
ZCTA5 62640,1315,71030
ZCTA5 94603,9613,71028
ZCTA5 45715,946,71028
ZCTA5 77878,145,71028
ZCTA5 38451,1538,71027
ZCTA5 64448,449,71024
ZCTA5 13021,16548,71023
ZCTA5 56757,371,71023
ZCTA5 79084,742,71018
ZCTA5 43338,3954,71017
ZCTA5 18456,198,71017
ZCTA5 60639,25807,71011
ZCTA5 85202,15919,71010
ZCTA5 53703,17551,71007
ZCTA5 15370,4959,71005
ZCTA5 89429,3227,71005
ZCTA5 48767,970,71005
ZCTA5 46781,267,71001
ZCTA5 56570,494,70998
ZCTA5 50049,2803,70997
ZCTA5 24070,648,70996
ZCTA5 03601,163,70993
ZCTA5 60945,112,70993
ZCTA5 56551,929,70992
ZCTA5 08311,585,70992
ZCTA5 64001,321,70992
ZCTA5 56241,1623,70991
ZCTA5 22815,3319,70989
ZCTA5 25303,3154,70988
ZCTA5 43331,2069,70986
ZCTA5 30501,10735,70985
ZCTA5 14744,436,70983
ZCTA5 58401,7672,70982
ZCTA5 97216,7001,70982
ZCTA5 30755,3611,70981
ZCTA5 48832,533,70978
ZCTA5 49880,502,70978
ZCTA5 48034,7268,70976
ZCTA5 14034,591,70973
ZCTA5 98632,20842,70972
ZCTA5 47265,8040,70967
ZCTA5 50142,367,70960
ZCTA5 79735,4199,70958
ZCTA5 97341,1398,70958
ZCTA5 99761,90,70957
ZCTA5 47042,1762,70956
ZCTA5 14456,8127,70955
ZCTA5 43606,10335,70954
ZCTA5 92316,7748,70951
ZCTA5 57634,54,70950
ZCTA5 64688,215,70949
ZCTA5 73739,182,70949
ZCTA5 17949,100,70948
ZCTA5 21222,21258,70947
ZCTA5 54751,9644,70947
ZCTA5 27950,901,70947
ZCTA5 98002,13162,70945
ZCTA5 64701,5644,70944
ZCTA5 58757,196,70940
ZCTA5 62691,939,70936
ZCTA5 62014,1458,70934
ZCTA5 55734,2721,70931
ZCTA5 30441,720,70926
ZCTA5 44512,14343,70924
ZCTA5 15840,828,70924
ZCTA5 48617,3335,70922
ZCTA5 95914,278,70914
ZCTA5 54207,67,70913
ZCTA5 14054,590,70911
ZCTA5 83854,16097,70909
ZCTA5 45879,2661,70909
ZCTA5 73145,542,70909
ZCTA5 49276,343,70908
ZCTA5 44708,10848,70904
ZCTA5 56358,1283,70904
ZCTA5 32343,1147,70902
ZCTA5 64461,322,70901
ZCTA5 70634,10565,70899
ZCTA5 75601,5658,70899
ZCTA5 61024,960,70899
ZCTA5 13454,353,70899
ZCTA5 31641,577,70897
ZCTA5 34994,7445,70895
ZCTA5 12485,255,70895
ZCTA5 03860,2027,70894
ZCTA5 24066,2110,70893
ZCTA5 52655,1638,70893
ZCTA5 51061,213,70892
ZCTA5 70748,1759,70890
ZCTA5 68414,124,70890
ZCTA5 28112,10071,70889
ZCTA5 57234,515,70888
ZCTA5 50603,208,70888
ZCTA5 72774,2318,70885
ZCTA5 85375,17328,70882
ZCTA5 65202,18933,70879
ZCTA5 49801,5121,70877
ZCTA5 73539,120,70870
ZCTA5 27258,2797,70868
ZCTA5 56548,304,70866
ZCTA5 73096,5143,70865
ZCTA5 42301,18409,70860
ZCTA5 68852,254,70859
ZCTA5 18446,1329,70856
ZCTA5 24527,1264,70852
ZCTA5 15078,141,70850
ZCTA5 12783,589,70849
ZCTA5 64723,339,70849
ZCTA5 72764,19105,70848
ZCTA5 79745,2286,70848
ZCTA5 27505,2623,70846
ZCTA5 98616,45,70842
ZCTA5 51646,362,70840
ZCTA5 66609,2875,70838
ZCTA5 76365,1911,70832
ZCTA5 50630,715,70832
ZCTA5 65473,1784,70830
